keggID	symbol	entrez
hsa04666	PIP5K1C	23396
hsa04666	PLA2G4A	5321
hsa04666	PLA2G4B	100137049
hsa04666	PLA2G4C	8605
hsa04666	PLA2G4D	283748
hsa04666	PLA2G4E	123745
hsa04666	PLA2G4F	255189
hsa04666	PLA2G6	8398
hsa04666	PLCG1	5335
hsa04666	PLCG2	5336
hsa04666	PLD1	5337
hsa04666	PLD2	5338
hsa04666	PLPP1	8611
hsa04666	PLPP2	8612
hsa04666	PLPP3	8613
hsa04666	PRKCA	5578
hsa04666	PRKCB	5579
hsa04666	PRKCD	5580
hsa04666	PRKCE	5581
hsa04666	PRKCG	5582
hsa04666	PTPRC	5788
hsa04666	RAC1	5879
hsa04666	RAC2	5880
hsa04666	RAF1	5894
hsa04666	RPS6KB1	6198
hsa04666	RPS6KB2	6199
hsa04666	SCIN	85477
hsa04666	SPHK1	8877
hsa04666	SPHK2	56848
hsa04666	SYK	6850
hsa04666	VASP	7408
hsa04666	VAV1	7409
hsa04666	VAV2	7410
hsa04666	VAV3	10451
hsa04666	WAS	7454
hsa04666	WASF1	8936
hsa04666	WASF2	10163
hsa04666	WASF3	10810
hsa04668	ADAM17	6868
hsa04668	AKT1	207
hsa04668	AKT2	208
hsa04668	AKT3	10000
hsa04668	ATF2	1386
hsa04668	ATF4	468
hsa04668	ATF6B	1388
hsa04668	BAG4	9530
hsa04668	BCL3	602
hsa04668	BIRC2	329
hsa04668	BIRC3	330
hsa04668	CASP10	843
hsa04668	CASP3	836
hsa04668	CASP7	840
hsa04668	CASP8	841
hsa04668	CCL20	6364
hsa04668	CCL2	6347
hsa04668	CCL5	6352
hsa04668	CEBPB	1051
hsa04668	CFLAR	8837
hsa04668	CHUK	1147
hsa04668	CREB1	1385
hsa04668	CREB3	10488
hsa04668	CREB3L1	90993
hsa04668	CREB3L2	64764
hsa04668	CREB3L3	84699
hsa04668	CREB3L4	148327
hsa04668	CREB5	9586
hsa04668	CSF1	1435
hsa04668	CSF2	1437
hsa04668	CX3CL1	6376
hsa04668	CXCL10	3627
hsa04668	CXCL1	2919
hsa04668	CXCL2	2920
hsa04668	CXCL3	2921
hsa04668	CXCL5	6374
hsa04668	CXCL6	6372
hsa04668	CYLD	1540
hsa04668	DAB2IP	153090
hsa04668	DNM1L	10059
hsa04668	EDN1	1906
hsa04668	FADD	8772
hsa04668	FAS	355
hsa04668	FOS	2353
hsa04668	FRMD8	83786
hsa04668	ICAM1	3383
hsa04668	IFNB1	3456
hsa04668	IKBKB	3551
hsa04668	IKBKG	8517
hsa04668	IL15	3600
hsa04668	IL18R1	8809
hsa04668	IL1B	3553
hsa04668	IL6	3569
hsa04668	IRF1	3659
hsa04668	ITCH	83737
hsa04668	JAG1	182
hsa04668	JUN	3725
hsa04668	JUNB	3726
hsa04668	LIF	3976
hsa04668	LTA	4049
hsa04668	MAP2K1	5604
hsa04668	MAP2K3	5606
hsa04668	MAP2K4	6416
hsa04668	MAP2K6	5608
hsa04668	MAP2K7	5609
hsa04668	MAP3K14	9020
hsa04668	MAP3K5	4217
hsa04668	MAP3K7	6885
hsa04668	MAP3K8	1326
hsa04668	MAPK10	5602
hsa04668	MAPK11	5600
hsa04668	MAPK12	6300
hsa04668	MAPK13	5603
hsa04668	MAPK14	1432
hsa04668	MAPK1	5594
hsa04668	MAPK3	5595
hsa04668	MAPK8	5599
hsa04668	MAPK9	5601
hsa04668	MLKL	197259
hsa04668	MMP14	4323
hsa04668	MMP3	4314
hsa04668	MMP9	4318
hsa04668	NFKB1	4790
hsa04668	NFKBIA	4792
hsa04668	NOD2	64127
hsa04668	P3R3URF-PIK3R3	110117499
hsa04668	PGAM5	192111
hsa04668	PIK3CA	5290
hsa04668	PIK3CB	5291
hsa04668	PIK3CD	5293
hsa04668	PIK3R1	5295
hsa04668	PIK3R2	5296
hsa04668	PIK3R3	8503
hsa04668	PTGS2	5743
hsa04668	RELA	5970
hsa04668	RHBDF1	64285
hsa04668	RHBDF2	79651
hsa04668	RIPK1	8737
hsa04668	RIPK3	11035
hsa04668	RPS6KA4	8986
hsa04668	RPS6KA5	9252
hsa04668	SELE	6401
hsa04668	SOCS3	9021
hsa04668	TAB1	10454
hsa04668	TAB2	23118
hsa04668	TAB3	257397
hsa04668	TNF	7124
hsa04668	TNFAIP3	7128
hsa04668	TNFRSF1A	7132
hsa04668	TNFRSF1B	7133
hsa04668	TRADD	8717
hsa04668	TRAF1	7185
hsa04668	TRAF2	7186
hsa04668	TRAF3	7187
hsa04668	TRAF5	7188
hsa04668	VCAM1	7412
hsa04668	VEGFC	7424
hsa04668	VEGFD	2277
hsa04668	XIAP	331
hsa04670	ACTB	60
hsa04670	ACTG1	71
hsa04670	ACTN1	87
hsa04670	ACTN4	81
hsa04670	AFDN	4301
hsa04670	ARHGAP35	2909
hsa04670	ARHGAP5	394
hsa04670	BCAR1	9564
hsa04670	CD99	4267
hsa04670	CD99L2	83692
hsa04670	CDC42	998
hsa04670	CDH5	1003
hsa04670	CLDN10	9071
hsa04670	CLDN11	5010
hsa04670	CLDN12	9069
hsa04670	CLDN14	23562
hsa04670	CLDN15	24146
hsa04670	CLDN16	10686
hsa04670	CLDN17	26285
hsa04670	CLDN18	51208
hsa04670	CLDN1	9076
hsa04670	CLDN19	149461
hsa04670	CLDN20	49861
hsa04670	CLDN22	53842
hsa04670	CLDN23	137075
hsa04670	CLDN24	100132463
hsa04670	CLDN25	644672
hsa04670	CLDN2	9075
hsa04670	CLDN3	1365
hsa04670	CLDN34	100288814
hsa04670	CLDN4	1364
hsa04670	CLDN5	7122
hsa04670	CLDN6	9074
hsa04670	CLDN7	1366
hsa04670	CLDN8	9073
hsa04670	CLDN9	9080
hsa04670	CTNNA1	1495
hsa04670	CTNNA2	1496
hsa04670	CTNNA3	29119
hsa04670	CTNNB1	1499
hsa04670	CTNND1	1500
hsa04670	CXCL12	6387
hsa04670	CXCR4	7852
hsa04670	CYBA	1535
hsa04670	CYBB	1536
hsa04670	ESAM	90952
hsa04670	EZR	7430
hsa04670	F11R	50848
hsa04670	GNAI1	2770
hsa04670	GNAI2	2771
hsa04670	GNAI3	2773
hsa04670	ICAM1	3383
hsa04670	ITGA4	3676
hsa04670	ITGAL	3683
hsa04670	ITGAM	3684
hsa04670	ITGB1	3688
hsa04670	ITGB2	3689
hsa04670	ITK	3702
hsa04670	JAM2	58494
hsa04670	JAM3	83700
hsa04670	MAPK11	5600
hsa04670	MAPK12	6300
hsa04670	MAPK13	5603
hsa04670	MAPK14	1432
hsa04670	MMP2	4313
hsa04670	MMP9	4318
hsa04670	MSN	4478
hsa04670	MYL10	93408
hsa04670	MYL11	29895
hsa04670	MYL12A	10627
hsa04670	MYL12B	103910
hsa04670	MYL2	4633
hsa04670	MYL5	4636
hsa04670	MYL7	58498
hsa04670	MYL9	10398
hsa04670	NCF1	653361
hsa04670	NCF2	4688
hsa04670	NCF4	4689
hsa04670	OCLN	100506658
hsa04670	P3R3URF-PIK3R3	110117499
hsa04670	PECAM1	5175
hsa04670	PIK3CA	5290
hsa04670	PIK3CB	5291
hsa04670	PIK3CD	5293
hsa04670	PIK3R1	5295
hsa04670	PIK3R2	5296
hsa04670	PIK3R3	8503
hsa04670	PLCG1	5335
hsa04670	PLCG2	5336
hsa04670	PRKCA	5578
hsa04670	PRKCB	5579
hsa04670	PRKCG	5582
hsa04670	PTK2	5747
hsa04670	PTK2B	2185
hsa04670	PTPN11	5781
hsa04670	PXN	5829
hsa04670	RAC1	5879
hsa04670	RAC2	5880
hsa04670	RAP1A	5906
hsa04670	RAP1B	5908
hsa04670	RAPGEF3	10411
hsa04670	RAPGEF4	11069
hsa04670	RASSF5	83593
hsa04670	RHOA	387
hsa04670	RHOH	399
hsa04670	ROCK1	6093
hsa04670	ROCK2	9475
hsa04670	SIPA1	6494
hsa04670	THY1	7070
hsa04670	TXK	7294
hsa04670	VASP	7408
hsa04670	VAV1	7409
hsa04670	VAV2	7410
hsa04670	VAV3	10451
hsa04670	VCAM1	7412
hsa04670	VCL	7414
hsa04672	AICDA	57379
hsa04672	CCL25	6370
hsa04672	CCL28	56477
hsa04672	CCR10	2826
hsa04672	CCR9	10803
hsa04672	CD28	940
hsa04672	CD40	958
hsa04672	CD40LG	959
hsa04672	CD80	941
hsa04672	CD86	942
hsa04672	CXCL12	6387
hsa04672	CXCR4	7852
hsa04672	HLA-DMA	3108
hsa04672	HLA-DMB	3109
hsa04672	HLA-DOA	3111
hsa04672	HLA-DOB	3112
hsa04672	HLA-DPA1	3113
hsa04672	HLA-DPB1	3115
hsa04672	HLA-DQA1	3117
hsa04672	HLA-DQA2	3118
hsa04672	HLA-DQB1	3119
hsa04672	HLA-DRA	3122
hsa04672	HLA-DRB1	3123
hsa04672	HLA-DRB3	3125
hsa04672	HLA-DRB4	3126
hsa04672	HLA-DRB5	3127
hsa04672	ICOS	29851
hsa04672	ICOSLG	23308
hsa04672	IL10	3586
hsa04672	IL15	3600
hsa04672	IL15RA	3601
hsa04672	IL2	3558
hsa04672	IL4	3565
hsa04672	IL5	3567
hsa04672	IL6	3569
hsa04672	ITGA4	3676
hsa04672	ITGB7	3695
hsa04672	LOC102723407	102723407
hsa04672	LOC102723996	102723996
hsa04672	LTBR	4055
hsa04672	MADCAM1	8174
hsa04672	MAP3K14	9020
hsa04672	PIGR	5284
hsa04672	TGFB1	7040
hsa04672	TNFRSF13B	23495
hsa04672	TNFRSF13C	115650
hsa04672	TNFRSF17	608
hsa04672	TNFSF13	8741
hsa04672	TNFSF13B	10673
hsa04710	BHLHE40	8553
hsa04710	BHLHE41	79365
hsa04710	BMAL1	406
hsa04710	BTRC	8945
hsa04710	CLOCK	9575
hsa04710	CREB1	1385
hsa04710	CRY1	1407
hsa04710	CRY2	1408
hsa04710	CSNK1D	1453
hsa04710	CSNK1E	1454
hsa04710	CUL1	8454
hsa04710	DBP	1628
hsa04710	FBXL3	26224
hsa04710	FBXW11	23291
hsa04710	NFIL3	4783
hsa04710	NPAS2	4862
hsa04710	NR1D1	9572
hsa04710	NR1D2	9975
hsa04710	PER1	5187
hsa04710	PER2	8864
hsa04710	PER3	8863
hsa04710	PRKAA1	5562
hsa04710	PRKAA2	5563
hsa04710	PRKAB1	5564
hsa04710	PRKAB2	5565
hsa04710	PRKAG1	5571
hsa04710	PRKAG2	51422
hsa04710	PRKAG3	53632
hsa04710	RBX1	9978
hsa04710	RORA	6095
hsa04710	RORB	6096
hsa04710	RORC	6097
hsa04710	SKP1	6500
hsa04710	TPTEP2-CSNK1E	102800317
hsa04713	ADCY10	55811
hsa04713	ADCY1	107
hsa04713	ADCY2	108
hsa04713	ADCY3	109
hsa04713	ADCY4	196883
hsa04713	ADCY5	111
hsa04713	ADCY6	112
hsa04713	ADCY7	113
hsa04713	ADCY8	114
hsa04713	ADCY9	115
hsa04713	ADCYAP1	116
hsa04713	ADCYAP1R1	117
hsa04713	CACNA1C	775
hsa04713	CACNA1D	776
hsa04713	CACNA1G	8913
hsa04713	CACNA1H	8912
hsa04713	CACNA1I	8911
hsa04713	CALM1	801
hsa04713	CALM2	805
hsa04713	CALM3	808
hsa04713	CALML3	810
hsa04713	CALML4	91860
hsa04713	CALML5	51806
hsa04713	CALML6	163688
hsa04713	CAMK2A	815
hsa04713	CAMK2B	816
hsa04713	CAMK2D	817
hsa04713	CAMK2G	818
hsa04713	CREB1	1385
hsa04713	FOS	2353
hsa04713	GNAI1	2770
hsa04713	GNAI2	2771
hsa04713	GNAI3	2773
hsa04713	GNAO1	2775
hsa04713	GNAQ	2776
hsa04713	GNAS	2778
hsa04713	GNB1	2782
hsa04713	GNB2	2783
hsa04713	GNB3	2784
hsa04713	GNB4	59345
hsa04713	GNB5	10681
hsa04713	GNG10	2790
hsa04713	GNG11	2791
hsa04713	GNG12	55970
hsa04713	GNG13	51764
hsa04713	GNG2	54331
hsa04713	GNG3	2785
hsa04713	GNG4	2786
hsa04713	GNG5	2787
hsa04713	GNG7	2788
hsa04713	GNG8	94235
hsa04713	GNGT1	2792
hsa04713	GNGT2	2793
hsa04713	GRIA1	2890
hsa04713	GRIA2	2891
hsa04713	GRIA3	2892
hsa04713	GRIA4	2893
hsa04713	GRIN1	2902
hsa04713	GRIN2A	2903
hsa04713	GRIN2B	2904
hsa04713	GRIN2C	2905
hsa04713	GRIN2D	2906
hsa04713	GUCY1A1	2982
hsa04713	GUCY1A2	2977
hsa04713	GUCY1B1	2983
hsa04713	ITPR1	3708
hsa04713	ITPR3	3710
hsa04713	KCNJ3	3760
hsa04713	KCNJ5	3762
hsa04713	KCNJ6	3763
hsa04713	KCNJ9	3765
hsa04713	MAPK1	5594
hsa04713	MAPK3	5595
hsa04713	MTNR1A	4543
hsa04713	MTNR1B	4544
hsa04713	NOS1	4842
hsa04713	NOS1AP	9722
hsa04713	PER1	5187
hsa04713	PER2	8864
hsa04713	PER3	8863
hsa04713	PLCB1	23236
hsa04713	PLCB2	5330
hsa04713	PLCB3	5331
hsa04713	PLCB4	5332
hsa04713	PRKACA	5566
hsa04713	PRKACB	5567
hsa04713	PRKACG	5568
hsa04713	PRKCA	5578
hsa04713	PRKCB	5579
hsa04713	PRKCG	5582
hsa04713	PRKG1	5592
hsa04713	PRKG2	5593
hsa04713	RASD1	51655
hsa04713	RPS6KA5	9252
hsa04713	RYR1	6261
hsa04713	RYR2	6262
hsa04713	RYR3	6263
hsa04714	ACSL1	2180
hsa04714	ACSL3	2181
hsa04714	ACSL4	2182
hsa04714	ACSL5	51703
hsa04714	ACSL6	23305
hsa04714	ACTB	60
hsa04714	ACTG1	71
hsa04714	ACTL6A	86
hsa04714	ACTL6B	51412
hsa04714	ADCY10	55811
hsa04714	ADCY1	107
hsa04714	ADCY2	108
hsa04714	ADCY3	109
hsa04714	ADCY4	196883
hsa04714	ADCY5	111
hsa04714	ADCY6	112
hsa04714	ADCY7	113
hsa04714	ADCY8	114
hsa04714	ADCY9	115
hsa04714	ADRB3	155
hsa04714	AKT1S1	84335
hsa04714	ARID1A	8289
hsa04714	ARID1B	57492
hsa04714	ATF2	1386
hsa04714	ATP5F1A	498
hsa04714	ATP5F1B	506
hsa04714	ATP5F1C	509
hsa04714	ATP5F1D	513
hsa04714	ATP5F1E	514
hsa04714	ATP5MC1	516
hsa04714	ATP5MC2	517
hsa04714	ATP5MC3	518
hsa04714	ATP5ME	521
hsa04714	ATP5MF	9551
hsa04714	ATP5MG	10632
hsa04714	ATP5MGL	267020
hsa04714	ATP5PB	515
hsa04714	ATP5PD	10476
hsa04714	ATP5PF	522
hsa04714	ATP5PO	539
hsa04714	ATP6	4508
hsa04714	ATP8	4509
hsa04714	BMP8A	353500
hsa04714	BMP8B	656
hsa04714	CNR1	1268
hsa04714	COA1	55744
hsa04714	COA3	28958
hsa04714	COA4	51287
hsa04714	COA5	493753
hsa04714	COA6	388753
hsa04714	COA7	65260
hsa04714	COX10	1352
hsa04714	COX11	1353
hsa04714	COX1	4512
hsa04714	COX14	84987
hsa04714	COX15	1355
hsa04714	COX16	51241
hsa04714	COX17	10063
hsa04714	COX18	285521
hsa04714	COX19	90639
hsa04714	COX20	116228
hsa04714	COX2	4513
hsa04714	COX3	4514
hsa04714	COX4I1	1327
hsa04714	COX4I2	84701
hsa04714	COX5A	9377
hsa04714	COX5B	1329
hsa04714	COX6A1	1337
hsa04714	COX6A2	1339
hsa04714	COX6B1	1340
hsa04714	COX6B2	125965
hsa04714	COX6C	1345
hsa04714	COX7A1	1346
hsa04714	COX7A2	1347
hsa04714	COX7A2L	9167
hsa04714	COX7B	1349
hsa04714	COX7B2	170712
hsa04714	COX7C	1350
hsa04714	COX8A	1351
hsa04714	COX8C	341947
hsa04714	CPT1A	1374
hsa04714	CPT1B	1375
hsa04714	CPT1C	126129
hsa04714	CPT2	1376
hsa04714	CREB1	1385
hsa04714	CREB3	10488
hsa04714	CREB3L1	90993
hsa04714	CREB3L2	64764
hsa04714	CREB3L3	84699
hsa04714	CREB3L4	148327
hsa04714	CREB5	9586
hsa04714	CYC1	1537
hsa04714	CYTB	4519
hsa04714	DPF1	8193
hsa04714	DPF3	8110
hsa04714	FGF21	26291
hsa04714	FGFR1	2260
hsa04714	FRS2	10818
hsa04714	GCG	2641
hsa04714	GNAS	2778
hsa04714	GRB2	2885
hsa04714	HRAS	3265
hsa04714	KDM1A	23028
hsa04714	KDM3A	55818
hsa04714	KDM3B	51780
hsa04714	KLB	152831
hsa04714	KRAS	3845
hsa04714	LIPE	3991
hsa04714	LOC107984365	107984365
hsa04714	LOC124901481	124901481
hsa04714	MAP2K3	5606
hsa04714	MAP3K5	4217
hsa04714	MAPK11	5600
hsa04714	MAPK12	6300
hsa04714	MAPK13	5603
hsa04714	MAPK14	1432
hsa04714	MGLL	11343
hsa04714	MLST8	64223
hsa04714	MTOR	2475
hsa04714	ND1	4535
hsa04714	ND2	4536
hsa04714	ND3	4537
hsa04714	ND4	4538
hsa04714	ND4L	4539
hsa04714	ND5	4540
hsa04714	ND6	4541
hsa04714	NDUFA10	4705
hsa04714	NDUFA11	126328
hsa04714	NDUFA12	55967
hsa04714	NDUFA13	51079
hsa04714	NDUFA1	4694
hsa04714	NDUFA2	4695
hsa04714	NDUFA3	4696
hsa04714	NDUFA4	4697
hsa04714	NDUFA4L2	56901
hsa04714	NDUFA5	4698
hsa04714	NDUFA6	4700
hsa04714	NDUFA7	4701
hsa04714	NDUFA8	4702
hsa04714	NDUFA9	4704
hsa04714	NDUFAB1	4706
hsa04714	NDUFAF1	51103
hsa04714	NDUFAF2	91942
hsa04714	NDUFAF3	25915
hsa04714	NDUFAF4	29078
hsa04714	NDUFAF5	79133
hsa04714	NDUFAF6	137682
hsa04714	NDUFAF7	55471
hsa04714	NDUFAF8	284184
hsa04714	NDUFB10	4716
hsa04714	NDUFB11	54539
hsa04714	NDUFB1	4707
hsa04714	NDUFB2	4708
hsa04714	NDUFB3	4709
hsa04714	NDUFB4	4710
hsa04714	NDUFB5	4711
hsa04714	NDUFB6	4712
hsa04714	NDUFB7	4713
hsa04714	NDUFB8	4714
hsa04714	NDUFB9	4715
hsa04714	NDUFC1	4717
hsa04714	NDUFC2	4718
hsa04714	NDUFC2-KCTD14	100532726
hsa04714	NDUFS1	4719
hsa04714	NDUFS2	4720
hsa04714	NDUFS3	4722
hsa04714	NDUFS4	4724
hsa04714	NDUFS5	4725
hsa04714	NDUFS6	4726
hsa04714	NDUFS7	374291
hsa04714	NDUFS8	4728
hsa04714	NDUFV1	4723
hsa04714	NDUFV2	4729
hsa04714	NDUFV3	4731
hsa04714	NPPA	4878
hsa04714	NPPB	4879
hsa04714	NPR1	4881
hsa04714	NRAS	4893
hsa04714	PLIN1	5346
hsa04714	PNPLA2	57104
hsa04714	PPARG	5468
hsa04714	PPARGC1A	10891
hsa04714	PRDM16	63976
hsa04714	PRKAA1	5562
hsa04714	PRKAA2	5563
hsa04714	PRKAB1	5564
hsa04714	PRKAB2	5565
hsa04714	PRKACA	5566
hsa04714	PRKACB	5567
hsa04714	PRKACG	5568
hsa04714	PRKAG1	5571
hsa04714	PRKAG2	51422
hsa04714	PRKAG3	53632
hsa04714	PRKG1	5592
hsa04714	PRKG2	5593
hsa04714	RHEB	6009
hsa04714	RPS6	6194
hsa04714	RPS6KA1	6195
hsa04714	RPS6KA2	6196
hsa04714	RPS6KA3	6197
hsa04714	RPS6KA6	27330
hsa04714	RPS6KB1	6198
hsa04714	RPS6KB2	6199
hsa04714	RPTOR	57521
hsa04714	SDHA	6389
hsa04714	SDHB	6390
hsa04714	SDHC	6391
hsa04714	SDHD	6392
hsa04714	SIRT6	51548
hsa04714	SLC25A20	788
hsa04714	SLC25A29	123096
hsa04714	SMARCA2	6595
hsa04714	SMARCA4	6597
hsa04714	SMARCB1	6598
hsa04714	SMARCC1	6599
hsa04714	SMARCC2	6601
hsa04714	SMARCD1	6602
hsa04714	SMARCD2	6603
hsa04714	SMARCD3	6604
hsa04714	SMARCE1	6605
hsa04714	SOS1	6654
hsa04714	SOS2	6655
hsa04714	TSC1	7248
hsa04714	TSC2	7249
hsa04714	UCP1	7350
hsa04714	UQCR10	29796
hsa04714	UQCR11	10975
hsa04714	UQCRB	7381
hsa04714	UQCRC1	7384
hsa04714	UQCRC2	7385
hsa04714	UQCRFS1	7386
hsa04714	UQCRH	7388
hsa04714	UQCRHL	440567
hsa04714	UQCRQ	27089
hsa04714	ZNF516	9658
hsa04720	ADCY1	107
hsa04720	ADCY8	114
hsa04720	ARAF	369
hsa04720	ATF4	468
hsa04720	BRAF	673
hsa04720	CACNA1C	775
hsa04720	CALM1	801
hsa04720	CALM2	805
hsa04720	CALM3	808
hsa04720	CALML3	810
hsa04720	CALML4	91860
hsa04720	CALML5	51806
hsa04720	CALML6	163688
hsa04720	CAMK2A	815
hsa04720	CAMK2B	816
hsa04720	CAMK2D	817
hsa04720	CAMK2G	818
hsa04720	CAMK4	814
hsa04720	CREBBP	1387
hsa04720	EP300	2033
hsa04720	GNAQ	2776
hsa04720	GRIA1	2890
hsa04720	GRIA2	2891
hsa04720	GRIN1	2902
hsa04720	GRIN2A	2903
hsa04720	GRIN2B	2904
hsa04720	GRIN2C	2905
hsa04720	GRIN2D	2906
hsa04720	GRM1	2911
hsa04720	GRM5	2915
hsa04720	HRAS	3265
hsa04720	ITPR1	3708
hsa04720	ITPR2	3709
hsa04720	ITPR3	3710
hsa04720	KRAS	3845
hsa04720	MAP2K1	5604
hsa04720	MAP2K2	5605
hsa04720	MAPK1	5594
hsa04720	MAPK3	5595
hsa04720	NRAS	4893
hsa04720	PLCB1	23236
hsa04720	PLCB2	5330
hsa04720	PLCB3	5331
hsa04720	PLCB4	5332
hsa04720	PPP1CA	5499
hsa04720	PPP1CB	5500
hsa04720	PPP1CC	5501
hsa04720	PPP1R1A	5502
hsa04720	PPP3CA	5530
hsa04720	PPP3CB	5532
hsa04720	PPP3CC	5533
hsa04720	PPP3R1	5534
hsa04720	PPP3R2	5535
hsa04720	PRKACA	5566
hsa04720	PRKACB	5567
hsa04720	PRKACG	5568
hsa04720	PRKCA	5578
hsa04720	PRKCB	5579
hsa04720	PRKCG	5582
hsa04720	RAF1	5894
hsa04720	RAP1A	5906
hsa04720	RAP1B	5908
hsa04720	RAPGEF3	10411
hsa04720	RPS6KA1	6195
hsa04720	RPS6KA2	6196
hsa04720	RPS6KA3	6197
hsa04720	RPS6KA6	27330
hsa04721	AP2A1	160
hsa04721	AP2A2	161
hsa04721	AP2B1	163
hsa04721	AP2M1	1173
hsa04721	AP2S1	1175
hsa04721	ATP6V0A1	535
hsa04721	ATP6V0A2	23545
hsa04721	ATP6V0A4	50617
hsa04721	ATP6V0B	533
hsa04721	ATP6V0C	527
hsa04721	ATP6V0D1	9114
hsa04721	ATP6V0D2	245972
hsa04721	ATP6V0E1	8992
hsa04721	ATP6V0E2	155066
hsa04721	ATP6V1A	523
hsa04721	ATP6V1B1	525
hsa04721	ATP6V1B2	526
hsa04721	ATP6V1C1	528
hsa04721	ATP6V1C2	245973
hsa04721	ATP6V1D	51382
hsa04721	ATP6V1E1	529
hsa04721	ATP6V1E2	90423
hsa04721	ATP6V1F	9296
hsa04721	ATP6V1G1	9550
hsa04721	ATP6V1G2	534
hsa04721	ATP6V1G3	127124
hsa04721	ATP6V1H	51606
hsa04721	CACNA1A	773
hsa04721	CACNA1B	774
hsa04721	CLTA	1211
hsa04721	CLTB	1212
hsa04721	CLTC	1213
hsa04721	CLTCL1	8218
hsa04721	CPLX1	10815
hsa04721	CPLX2	10814
hsa04721	CPLX3	594855
hsa04721	CPLX4	339302
hsa04721	DNM1	1759
hsa04721	DNM2	1785
hsa04721	DNM3	26052
hsa04721	LOC101927180	101927180
hsa04721	NAPA	8775
hsa04721	NSF	4905
hsa04721	RAB3A	5864
hsa04721	RIMS1	22999
hsa04721	SLC17A6	57084
hsa04721	SLC17A7	57030
hsa04721	SLC17A8	246213
hsa04721	SLC18A1	6570
hsa04721	SLC18A2	6571
hsa04721	SLC18A3	6572
hsa04721	SLC1A1	6505
hsa04721	SLC1A2	6506
hsa04721	SLC1A3	6507
hsa04721	SLC1A6	6511
hsa04721	SLC1A7	6512
hsa04721	SLC32A1	140679
hsa04721	SLC6A11	6538
hsa04721	SLC6A12	6539
hsa04721	SLC6A13	6540
hsa04721	SLC6A1	6529
hsa04721	SLC6A2	6530
hsa04721	SLC6A3	6531
hsa04721	SLC6A4	6532
hsa04721	SLC6A5	9152
hsa04721	SLC6A7	6534
hsa04721	SLC6A9	6536
hsa04721	SNAP25	6616
hsa04721	STX1A	6804
hsa04721	STX1B	112755
hsa04721	STX2	2054
hsa04721	STX3	6809
hsa04721	STXBP1	6812
hsa04721	SYT1	6857
hsa04721	TCIRG1	10312
hsa04721	UNC13A	23025
hsa04721	UNC13B	10497
hsa04721	UNC13C	440279
hsa04721	VAMP2	6844
hsa04722	ABL1	25
hsa04722	AKT1	207
hsa04722	AKT2	208
hsa04722	AKT3	10000
hsa04722	ARHGDIA	396
hsa04722	ARHGDIB	397
hsa04722	ARHGDIG	398
hsa04722	ATF4	468
hsa04722	BAD	572
hsa04722	BAX	581
hsa04722	BCL2	596
hsa04722	BDNF	627
hsa04722	BEX3	27018
hsa04722	BRAF	673
hsa04722	CALM1	801
hsa04722	CALM2	805
hsa04722	CALM3	808
hsa04722	CALML3	810
hsa04722	CALML4	91860
hsa04722	CALML5	51806
hsa04722	CALML6	163688
hsa04722	CAMK2A	815
hsa04722	CAMK2B	816
hsa04722	CAMK2D	817
hsa04722	CAMK2G	818
hsa04722	CAMK4	814
hsa04722	CDC42	998
hsa04722	CRK	1398
hsa04722	CRKL	1399
hsa04722	FASLG	356
hsa04722	FOXO3	2309
hsa04722	FRS2	10818
hsa04722	GAB1	2549
hsa04722	GRB2	2885
hsa04722	GSK3B	2932
hsa04722	HRAS	3265
hsa04722	IKBKB	3551
hsa04722	IRAK1	3654
hsa04722	IRAK2	3656
hsa04722	IRAK3	11213
hsa04722	IRAK4	51135
hsa04722	IRS1	3667
hsa04722	JUN	3725
hsa04722	KIDINS220	57498
hsa04722	KRAS	3845
hsa04722	MAGED1	9500
hsa04722	MAP2K1	5604
hsa04722	MAP2K2	5605
hsa04722	MAP2K5	5607
hsa04722	MAP2K7	5609
hsa04722	MAP3K1	4214
hsa04722	MAP3K3	4215
hsa04722	MAP3K5	4217
hsa04722	MAPK10	5602
hsa04722	MAPK11	5600
hsa04722	MAPK12	6300
hsa04722	MAPK13	5603
hsa04722	MAPK14	1432
hsa04722	MAPK1	5594
hsa04722	MAPK3	5595
hsa04722	MAPK7	5598
hsa04722	MAPK8	5599
hsa04722	MAPK9	5601
hsa04722	MAPKAPK2	9261
hsa04722	MATK	4145
hsa04722	NFKB1	4790
hsa04722	NFKBIA	4792
hsa04722	NFKBIB	4793
hsa04722	NFKBIE	4794
hsa04722	NGF	4803
hsa04722	NGFR	4804
hsa04722	NRAS	4893
hsa04722	NTF3	4908
hsa04722	NTF4	4909
hsa04722	NTRK1	4914
hsa04722	NTRK2	4915
hsa04722	NTRK3	4916
hsa04722	P3R3URF-PIK3R3	110117499
hsa04722	PDPK1	5170
hsa04722	PIK3CA	5290
hsa04722	PIK3CB	5291
hsa04722	PIK3CD	5293
hsa04722	PIK3R1	5295
hsa04722	PIK3R2	5296
hsa04722	PIK3R3	8503
hsa04722	PLCG1	5335
hsa04722	PLCG2	5336
hsa04722	PRDM4	11108
hsa04722	PRKCD	5580
hsa04722	PSEN1	5663
hsa04722	PSEN2	5664
hsa04722	PTPN11	5781
hsa04722	RAC1	5879
hsa04722	RAF1	5894
hsa04722	RAP1A	5906
hsa04722	RAP1B	5908
hsa04722	RAPGEF1	2889
hsa04722	RELA	5970
hsa04722	RHOA	387
